CharacterNameJp,TeamJp,CharacterOrder,LabelName,LabelSkill,SkillNameJp,InfoJp,HitCount,TargetType,Sp,EffectLabel,MaxSkillLevel,LabelSkillPart,SkillType,Power,MaxPower,RefParamDiffForMax,VsDpRate,VsHpRate,DamageRateRate,ElementList,BuffLimitType,BuffCategory,RefParamPower,RefParamWisdom,RefParamDexterity,RefParamSpirit,RefParamLuck,RefParamToughness,PowerRate,MaxPowerRate,AbilityLabel,AbilityPowerRate,AbilityMaxPowerRate,RefParamDiffForMaxPlus,Value1,Value2,SkillNamezhTW,InfozhTW,CharacterNamezhTW,TeamzhTW,CardNameJp,CardNamezhTW,LimitBreak,Generalize,SkillGrowthAbility
大島 一千子,31E,61.0,IcOhshima,IcOhshimaSkill51,慈愛の波動,慈しみの烈火が 全体の火属性スキル攻撃力を上げさらに 防御力を2ターン高める,1,AllyAll,9,,13,IcOhshimaSkill51_2,DefenseUp,0.3,0.45,232,1.0,1.0,0.0,,Default,DefenseUp_Turn,0,1,0,0,0,0,0.0,0.0,None,0.0,0.0,0,0.0,0.0,慈愛的波動,慈悲的烈火將提升全體火屬性技能攻擊力還有，提高防禦力2回合,大島 一千子,31E,果てなき慈愛の守護者,無窮慈愛的守護者,4.0,1.0,BuffUp
大島 一千子,31E,61.0,IcOhshima,IcOhshimaSkill52,とどけ！ 誓いのしるし,敵を2ターン脆弱状態にし 体力依存の白き鳩が閃火の如く敵を貫く挑発または注目状態の敵がいるとき 消費SPが半減,5,Single,16,,10,IcOhshimaSkill52,SkillCondition,0.0,0.0,0,0.0,0.0,0.0,"['Fire', 'Strike']",None,None,0,0,0,0,0,0,0.0,0.0,None,0.0,0.0,0,0.0,0.0,送上誓言的證明吧！,使敵人陷入脆弱狀態2回合，與體力相應的白鴿會如明火般貫穿敵人陷入挑釁或注意狀態的敵人在場時，消耗SP減半,大島 一千子,31E,Sweet Phantasy,Sweet Phantasy,4.0,0.0,
大島 一千子,31E,61.0,IcOhshima,IcOhshimaSkill52a,とどけ！ 誓いのしるし(挑発中),挑発中,5,Single,0,,10,IcOhshimaSkill52a,AttackSkill,3033.0,15165.0,152,1.0,1.0,3.875,"['Fire', 'Strike']",None,None,0,0,0,0,0,1,0.05,0.02,AttackUp,0.02,0.02,20,0.0,0.0,送上誓言的證明吧！(挑釁中),挑釁中,大島 一千子,31E,Sweet Phantasy,Sweet Phantasy,4.0,0.0,
大島 一千子,31E,61.0,IcOhshima,IcOhshimaSkill52a,とどけ！ 誓いのしるし(挑発中),挑発中,5,Single,0,,10,IcOhshimaSkill52a_2,Fragile,0.35,0.5,152,0.0,0.0,0.0,,Default,Fragile_Turn,0,1,0,0,2,0,0.0,0.0,DebuffUp,0.02,0.02,20,0.0,0.0,送上誓言的證明吧！(挑釁中),挑釁中,大島 一千子,31E,Sweet Phantasy,Sweet Phantasy,4.0,0.0,
大島 一千子,31E,61.0,IcOhshima,IcOhshimaSkill52b,とどけ！ 誓いのしるし(挑発中以外),挑発中以外,5,Single,0,,10,IcOhshimaSkill52b,AttackSkill,3033.0,15165.0,152,1.0,1.0,3.875,"['Fire', 'Strike']",None,None,0,0,0,0,0,1,0.05,0.02,AttackUp,0.02,0.02,20,0.0,0.0,送上誓言的證明吧！(挑釁中以外),挑釁中以外,大島 一千子,31E,Sweet Phantasy,Sweet Phantasy,4.0,0.0,
大島 一千子,31E,61.0,IcOhshima,IcOhshimaSkill52b,とどけ！ 誓いのしるし(挑発中以外),挑発中以外,5,Single,0,,10,IcOhshimaSkill52b_2,Fragile,0.35,0.5,152,0.0,0.0,0.0,,Default,Fragile_Turn,0,1,0,0,2,0,0.0,0.0,DebuffUp,0.02,0.02,20,0.0,0.0,送上誓言的證明吧！(挑釁中以外),挑釁中以外,大島 一千子,31E,Sweet Phantasy,Sweet Phantasy,4.0,0.0,
大島 一千子,31E,61.0,IcOhshima,IcOhshimaSkill91,追撃,敵に追撃する,3,Single,0,,10,IcOhshimaSkill91,AttackNormal,258.0,1290.0,114,1.0,1.0,0.75,['Strike'],None,None,1,0,1,0,0,0,0.0,0.0,None,0.0,0.0,0,0.0,0.0,追擊,深入追擊敵人,大島 一千子,31E,,,,,
大島 五十鈴,31E,65.0,IrOhshima,IrOhshimaAttackNormal,通常攻撃,,3,Single,0,,10,IrOhshimaAttackNormal,AttackNormal,95.0,475.0,100,1.0,1.0,1.0,['Slash'],None,None,1,0,1,0,0,0,0.0,0.0,None,0.0,0.0,0,0.0,0.0,普通攻擊,,大島 五十鈴,31E,,,,,
大島 五十鈴,31E,65.0,IrOhshima,IrOhshimaSkill01,トラブルメーカー,鎌を投げつけ 全体を斬り刻みさらに 確率で混乱させる,3,All,6,,10,IrOhshimaSkill01,AttackSkill,474.0,2370.0,123,1.0,1.0,1.2,['Slash'],None,None,1,0,1,0,0,0,0.05,0.02,AttackUp,0.02,0.02,20,0.0,0.0,麻煩製造機,扔出鐮刀，狂砍全體敵人還有，有一定機率讓敵人混亂,大島 五十鈴,31E,五十鈴の秘密,五十鈴的秘密,20.0,1.0,
大島 五十鈴,31E,65.0,IrOhshima,IrOhshimaSkill01,トラブルメーカー,鎌を投げつけ 全体を斬り刻みさらに 確率で混乱させる,3,All,6,,10,IrOhshimaSkill01_2,ConfusionRandom,0.3,0.85,123,0.0,0.0,0.0,,None,None,0,1,0,0,2,0,0.0,0.0,DebuffUp,0.02,0.02,20,0.0,0.0,麻煩製造機,扔出鐮刀，狂砍全體敵人還有，有一定機率讓敵人混亂,大島 五十鈴,31E,五十鈴の秘密,五十鈴的秘密,20.0,1.0,
大島 五十鈴,31E,65.0,IrOhshima,IrOhshimaSkill02,怒裂昂,渾身の力で鎌を投げつけ 全体を斬り刻みさらに 火属性防御力を下げる,3,All,8,DefaultDebuff,10,IrOhshimaSkill02,AttackSkill,726.0,3630.0,129,1.0,1.0,1.6,['Slash'],None,None,1,0,1,0,0,0,0.05,0.02,AttackUp,0.02,0.02,20,0.0,0.0,怒裂昂,使盡全身的力量扔出鐮刀，狂砍全體敵人並降低火屬性防禦力,大島 五十鈴,31E,勝利への鍵,通往勝利的鑰匙,4.0,1.0,DebuffUp
大島 五十鈴,31E,65.0,IrOhshima,IrOhshimaSkill02,怒裂昂,渾身の力で鎌を投げつけ 全体を斬り刻みさらに 火属性防御力を下げる,3,All,8,DefaultDebuff,10,IrOhshimaSkill02_2,DefenseDown,0.3,0.45,129,1.0,1.0,0.0,['Fire'],Default,DefenseDownFire_Turn,0,2,0,0,1,0,0.0,0.0,DebuffUp,0.02,0.02,20,0.0,0.0,怒裂昂,使盡全身的力量扔出鐮刀，狂砍全體敵人並降低火屬性防禦力,大島 五十鈴,31E,勝利への鍵,通往勝利的鑰匙,4.0,1.0,DebuffUp
大島 五十鈴,31E,65.0,IrOhshima,IrOhshimaSkill03,ヴィクタープラクティス,鎌を振り回して連撃さらに 火属性防御力を下げる,4,Single,6,DefaultDebuff,10,IrOhshimaSkill03,AttackSkill,582.0,2910.0,123,1.0,1.0,1.5,['Slash'],None,None,1,0,1,0,0,0,0.05,0.02,AttackUp,0.02,0.02,20,0.0,0.0,勝利者留心的事,揮動鐮刀進行連擊並降低火屬性防禦力,大島 五十鈴,31E,ピースフルフレーバー,平穩的風情,10.0,1.0,DebuffUp
大島 五十鈴,31E,65.0,IrOhshima,IrOhshimaSkill03,ヴィクタープラクティス,鎌を振り回して連撃さらに 火属性防御力を下げる,4,Single,6,DefaultDebuff,10,IrOhshimaSkill03_2,DefenseDown,0.45,0.6,123,1.0,1.0,0.0,['Fire'],Default,DefenseDownFire_Turn,0,2,0,0,1,0,0.0,0.0,DebuffUp,0.02,0.02,20,0.0,0.0,勝利者留心的事,揮動鐮刀進行連擊並降低火屬性防禦力,大島 五十鈴,31E,ピースフルフレーバー,平穩的風情,10.0,1.0,DebuffUp
大島 五十鈴,31E,65.0,IrOhshima,IrOhshimaSkill04,露わな鋒,鋭利な刃で 敵を斬り刻みさらに 確率で混乱させる,4,Single,10,,10,IrOhshimaSkill04,AttackSkill,1350.0,6750.0,135,1.0,1.0,2.5,['Slash'],None,None,1,0,1,0,0,0,0.05,0.02,AttackUp,0.02,0.02,20,0.0,0.0,鋒芒盡現,用銳利的刀鋒狂砍敵人並有一定機率能造成敵人混亂,大島 五十鈴,31E,湯上がり夢現郷,出浴夢想鄉,4.0,1.0,DebuffUp
大島 五十鈴,31E,65.0,IrOhshima,IrOhshimaSkill04,露わな鋒,鋭利な刃で 敵を斬り刻みさらに 確率で混乱させる,4,Single,10,,10,IrOhshimaSkill04_2,ConfusionRandom,0.3,0.85,135,0.0,0.0,0.0,,None,None,0,1,0,0,2,0,0.0,0.0,DebuffUp,0.02,0.02,20,0.0,0.0,鋒芒盡現,用銳利的刀鋒狂砍敵人並有一定機率能造成敵人混亂,大島 五十鈴,31E,湯上がり夢現郷,出浴夢想鄉,4.0,1.0,DebuffUp
大島 五十鈴,31E,65.0,IrOhshima,IrOhshimaSkill51,魔炎閃獄門,解き放たれし力で 敵の防御力を下げ地獄の業火で焼き尽くす,6,Single,14,DefaultDebuff,13,IrOhshimaSkill51,AttackSkill,2502.0,12510.0,147,1.0,1.0,3.5,"['Fire', 'Slash']",None,None,1,0,1,0,0,0,0.05,0.02,AttackUp,0.02,0.02,20,0.0,0.0,魔炎閃獄門,用解放後的力量降低敵人的防禦力以地獄業火將一切燃燒殆盡,大島 五十鈴,31E,勝利への鍵,通往勝利的鑰匙,4.0,1.0,DebuffUp
大島 五十鈴,31E,65.0,IrOhshima,IrOhshimaSkill51,魔炎閃獄門,解き放たれし力で 敵の防御力を下げ地獄の業火で焼き尽くす,6,Single,14,DefaultDebuff,13,IrOhshimaSkill51_2,DefenseDown,0.3,0.45,147,1.0,1.0,0.0,,Default,DefenseDown_Turn,0,2,0,0,1,0,0.0,0.0,DebuffUp,0.02,0.02,20,0.0,0.0,魔炎閃獄門,用解放後的力量降低敵人的防禦力以地獄業火將一切燃燒殆盡,大島 五十鈴,31E,勝利への鍵,通往勝利的鑰匙,4.0,1.0,DebuffUp
大島 五十鈴,31E,65.0,IrOhshima,IrOhshimaSkill52,ほてるししむら,敵全体に降り注ぐ アッツアツの温泉により防御力を大きく下げ さらにDP防御力を著しく下げる,1,All,10,,10,IrOhshimaSkill52,DefenseDown,0.4,0.55,135,1.0,1.0,0.0,,Default,DefenseDown_Turn,0,2,0,0,1,0,0.05,0.02,DebuffUp,0.02,0.02,20,0.0,0.0,發燙的肉體,傾瀉而下的滾燙溫泉將使全體敵人的防禦力大幅降低，且DP防禦力明顯降低,大島 五十鈴,31E,湯上がり夢現郷,出浴夢想鄉,4.0,0.0,DebuffUp
大島 五十鈴,31E,65.0,IrOhshima,IrOhshimaSkill52,ほてるししむら,敵全体に降り注ぐ アッツアツの温泉により防御力を大きく下げ さらにDP防御力を著しく下げる,1,All,10,,10,IrOhshimaSkill52_2,DefenseDown,0.8,1.4,135,1.0,0.0,0.0,,Default,DefenseDownDp_Turn,0,2,0,0,1,0,0.0,0.0,DebuffUp,0.02,0.02,20,0.0,0.0,發燙的肉體,傾瀉而下的滾燙溫泉將使全體敵人的防禦力大幅降低，且DP防禦力明顯降低,大島 五十鈴,31E,湯上がり夢現郷,出浴夢想鄉,4.0,0.0,DebuffUp
大島 五十鈴,31E,65.0,IrOhshima,IrOhshimaSkill91,追撃,敵に追撃する,4,Single,0,,10,IrOhshimaSkill91,AttackNormal,258.0,1290.0,114,1.0,1.0,0.75,['Slash'],None,None,1,0,1,0,0,0,0.0,0.0,None,0.0,0.0,0,0.0,0.0,追擊,深入追擊敵人,大島 五十鈴,31E,,,,,
朝倉 可憐,31A,15.0,KAsakura,KAsakuraAttackNormal,通常攻撃,,3,Single,0,,10,KAsakuraAttackNormal,AttackNormal,95.0,475.0,100,1.0,1.0,1.0,['Slash'],None,None,1,0,1,0,0,0,0.0,0.0,None,0.0,0.0,0,0.0,0.0,普通攻擊,,朝倉 可憐,31A,,,,,
朝倉 可憐,31A,15.0,KAsakura,KAsakuraSkill01,乱舞,鎌を振り回して 連撃する[破壊率大],4,Single,5,,10,KAsakuraSkill01,AttackSkill,450.0,2250.0,120,1.0,1.0,5.0,['Slash'],None,None,1,0,1,0,0,0,0.05,0.02,AttackUp,0.02,0.02,20,0.0,0.0,亂舞,揮動鐮刀進行連擊[破壞率大],朝倉 可憐,31A,Laugh or Cry,Laugh or Cry,20.0,1.0,
朝倉 可憐,31A,15.0,KAsakura,KAsakuraSkill02,ワイルドスロー,鎌を投げつけ 全体を斬り刻む[破壊率大],3,All,7,,10,KAsakuraSkill02,AttackSkill,591.0,2955.0,126,1.0,1.0,5.6,['Slash'],None,None,1,0,1,0,0,0,0.05,0.02,AttackUp,0.02,0.02,20,0.0,0.0,狂野投擲,扔出鐮刀，狂砍全體敵人[破壞率大],朝倉 可憐,31A,紅蓮月華のKillrazor,紅蓮月華Killrazor,4.0,1.0,AttackUp
朝倉 可憐,31A,15.0,KAsakura,KAsakuraSkill03,狂乱舞,振り上げた力で 敵を斬り刻む[破壊率大],4,Single,9,,10,KAsakuraSkill03,AttackSkill,1122.0,5610.0,132,1.0,1.0,9.0,['Slash'],None,None,1,0,1,0,0,0,0.05,0.02,AttackUp,0.02,0.02,20,0.0,0.0,瘋狂亂舞,利用高舉揮下的力量狂砍敵人[破壞率大],朝倉 可憐,31A,最前線のブルワーク,最前線的堡壘,10.0,1.0,AttackUp
朝倉 可憐,31A,15.0,KAsakura,KAsakuraSkill04,フューリーインパルス,渾身の力で鎌を投げつけ 全体を斬り刻む反動で 1ターン行動できなくなる,3,All,6,,10,KAsakuraSkill04,AttackSkill,726.0,3630.0,129,1.0,1.0,1.6,['Slash'],None,None,1,0,1,0,0,0,0.05,0.02,AttackUp,0.02,0.02,20,0.0,0.0,憤怒衝動,使盡全身的力量扔出鐮刀，狂砍全體敵人在反作用力的影響下，將有1回合無法行動,朝倉 可憐,31A,スカーレット・リベリオン,腥紅反叛者,4.0,1.0,AttackUp
朝倉 可憐,31A,15.0,KAsakura,KAsakuraSkill04,フューリーインパルス,渾身の力で鎌を投げつけ 全体を斬り刻む反動で 1ターン行動できなくなる,3,Self,6,,10,KAsakuraSkill04_2,RecoilRandom,1.0,0.0,0,0.0,0.0,0.0,,None,None,0,0,0,0,0,0,0.0,0.0,None,0.0,0.0,0,0.0,0.0,憤怒衝動,使盡全身的力量扔出鐮刀，狂砍全體敵人在反作用力的影響下，將有1回合無法行動,朝倉 可憐,31A,スカーレット・リベリオン,腥紅反叛者,4.0,1.0,AttackUp
朝倉 可憐,31A,15.0,KAsakura,KAsakuraSkill05,キルキルヒカル,光の力を宿した鎌を投げつけ 全体を斬り刻む[破壊率大],3,All,9,,10,KAsakuraSkill05,AttackSkill,879.0,4395.0,132,1.0,1.0,7.2,"['Light', 'Slash']",None,None,1,0,1,0,0,0,0.05,0.02,AttackUp,0.02,0.02,20,0.0,0.0,殺啊殺啊殺光光,扔出寄宿著光明之力的鐮刀，狂砍全體敵人[破壞率大],朝倉 可憐,31A,シークレットサービス・デモリッシュ,特務機關搗毀者,4.0,1.0,AttackUp
朝倉 可憐,31A,15.0,KAsakura,KAsakuraSkill06,残焔,炎の力を宿した鎌で 敵を斬り刻む[破壊率大],4,Single,8,,10,KAsakuraSkill06,AttackSkill,918.0,4590.0,129,1.0,1.0,8.0,"['Fire', 'Slash']",None,None,1,0,1,0,0,0,0.05,0.02,AttackUp,0.02,0.02,20,0.0,0.0,殘焰,用寄宿著火焰之力的鐮刀狂砍敵人[破壞率大],朝倉 可憐,31A,狂悖暴戻のランダムウォーク,狂悖暴戾的隨機漫步,10.0,1.0,AttackUp
朝倉 可憐,31A,15.0,KAsakura,KAsakuraSkill51,ブラッディ・ダンス,あらゆる方向からの10連撃 [破壊率大]反動で 2ターン行動できなくなる,10,Single,11,,13,KAsakuraSkill51,AttackSkill,2178.0,10890.0,144,1.0,1.0,13.0,['Slash'],None,None,1,0,1,0,0,0,0.05,0.02,AttackUp,0.02,0.02,20,0.0,0.0,血腥之舞,從各種方向展開10連擊[破壞率大]在反作用力的影響下，將有2回合無法行動,朝倉 可憐,31A,紅蓮月華のKillrazor,紅蓮月華Killrazor,4.0,1.0,AttackUp
朝倉 可憐,31A,15.0,KAsakura,KAsakuraSkill51,ブラッディ・ダンス,あらゆる方向からの10連撃 [破壊率大]反動で 2ターン行動できなくなる,10,Self,11,,13,KAsakuraSkill51_2,RecoilRandom,1.0,0.0,0,0.0,0.0,0.0,,None,None,0,0,0,0,0,0,0.0,0.0,None,0.0,0.0,0,0.0,0.0,血腥之舞,從各種方向展開10連擊[破壞率大]在反作用力的影響下，將有2回合無法行動,朝倉 可憐,31A,紅蓮月華のKillrazor,紅蓮月華Killrazor,4.0,1.0,AttackUp
朝倉 可憐,31A,15.0,KAsakura,KAsakuraSkill52,劫火絢爛,樹海をも焼き尽くす 狂気の斬撃で敵全体に10連撃 [破壊率特大],10,All,14,,10,KAsakuraSkill52,AttackSkill,1914.0,9570.0,147,1.0,1.0,16.8,"['Fire', 'Slash']",None,None,1,0,1,0,0,0,0.05,0.02,AttackUp,0.02,0.02,20,0.0,0.0,劫火絢爛,用能燒盡樹海的瘋狂斬擊對全體敵人進行10連擊[破壞率特大],朝倉 可憐,31A,スカーレット・リベリオン,腥紅反叛者,4.0,0.0,AttackUp
朝倉 可憐,31A,15.0,KAsakura,KAsakuraSkill53,破壊のシニシズム,自身の連撃数(大ダメージ)を3回上げ 光を纏いし刃で敵全体を攻撃敵の弱点をついたとき [破壊率超特大],5,All,15,,10,KAsakuraSkill53,DamageRateChangeAttackSkill,2042.25,10211.25,149,1.0,1.0,2.9,"['Light', 'Slash']",None,None,1,0,1,0,0,0,0.05,0.02,AttackUp,0.02,0.02,20,23.2,1.0,破壞式犬儒主義,自己的連擊數（傷害值大）上升3次，用發出光芒的刀刃攻擊全體敵人命中敵人的弱點時[破壞率超特大],朝倉 可憐,31A,シークレットサービス・デモリッシュ,特務機關搗毀者,4.0,0.0,AttackUp
朝倉 可憐,31A,15.0,KAsakura,KAsakuraSkill53,破壊のシニシズム,自身の連撃数(大ダメージ)を3回上げ 光を纏いし刃で敵全体を攻撃敵の弱点をついたとき [破壊率超特大],5,Self,15,,10,KAsakuraSkill53_2,Funnel,3.0,0.0,0,1.0,1.0,1.0,,Default,Funnel_Count,0,0,0,0,0,0,0.0,0.0,None,0.0,0.0,0,0.4,0.0,破壞式犬儒主義,自己的連擊數（傷害值大）上升3次，用發出光芒的刀刃攻擊全體敵人命中敵人的弱點時[破壞率超特大],朝倉 可憐,31A,シークレットサービス・デモリッシュ,特務機關搗毀者,4.0,0.0,AttackUp
朝倉 可憐,31A,15.0,KAsakura,KAsakuraSkill91,追撃,敵に追撃する,4,Single,0,,10,KAsakuraSkill91,AttackNormal,258.0,1290.0,114,1.0,1.0,0.75,['Slash'],None,None,1,0,1,0,0,0,0.0,0.0,None,0.0,0.0,0,0.0,0.0,追擊,深入追擊敵人,朝倉 可憐,31A,,,,,
柊木 梢,31B,25.0,KHiiragi,KHiiragiAttackNormal,通常攻撃,,3,Single,0,,10,KHiiragiAttackNormal,AttackNormal,95.0,475.0,100,1.0,1.0,1.0,['Slash'],None,None,1,0,1,0,0,0,0.0,0.0,None,0.0,0.0,0,0.0,0.0,普通攻擊,,柊木 梢,31B,,,,,
柊木 梢,31B,25.0,KHiiragi,KHiiragiSkill01,ミストイングレイブ,鋭利な刃で 敵を斬り刻みさらに 雷属性防御力を下げる,4,Single,7,DefaultDebuff,10,KHiiragiSkill01,AttackSkill,738.0,3690.0,126,1.0,1.0,1.75,['Slash'],None,None,1,0,1,0,0,0,0.05,0.02,AttackUp,0.02,0.02,20,0.0,0.0,迷霧刻劃,用銳利的刀鋒狂砍敵人並降低雷屬性防禦力,柊木 梢,31B,在りし日の雑踏,昔日的喧囂,10.0,1.0,DebuffUp
柊木 梢,31B,25.0,KHiiragi,KHiiragiSkill01,ミストイングレイブ,鋭利な刃で 敵を斬り刻みさらに 雷属性防御力を下げる,4,Single,7,DefaultDebuff,10,KHiiragiSkill01_2,DefenseDown,0.45,0.6,126,1.0,1.0,0.0,['Thunder'],Default,DefenseDownThunder_Turn,0,2,0,0,1,0,0.0,0.0,DebuffUp,0.02,0.02,20,0.0,0.0,迷霧刻劃,用銳利的刀鋒狂砍敵人並降低雷屬性防禦力,柊木 梢,31B,在りし日の雑踏,昔日的喧囂,10.0,1.0,DebuffUp
柊木 梢,31B,25.0,KHiiragi,KHiiragiSkill02,ミストサイス,鎌で連撃し霊能の力で強攻撃を封じる,4,Single,5,,10,KHiiragiSkill02,AttackSkill,450.0,2250.0,120,1.0,1.0,1.25,['Slash'],None,None,1,0,1,0,0,0,0.05,0.02,AttackUp,0.02,0.02,20,0.0,0.0,迷霧之鐮,持鐮刀展開連擊以靈能力封印強力攻擊,柊木 梢,31B,戦場の聳動,戰場的聳動,20.0,1.0,
柊木 梢,31B,25.0,KHiiragi,KHiiragiSkill02,ミストサイス,鎌で連撃し霊能の力で強攻撃を封じる,4,Single,5,,10,KHiiragiSkill02_2,ImprisonRandom,0.45,0.9,120,0.0,0.0,0.0,,None,None,0,1,0,0,2,0,0.0,0.0,DebuffUp,0.02,0.02,20,0.0,0.0,迷霧之鐮,持鐮刀展開連擊以靈能力封印強力攻擊,柊木 梢,31B,戦場の聳動,戰場的聳動,20.0,1.0,
柊木 梢,31B,25.0,KHiiragi,KHiiragiSkill03,ミストスラッシュ,鎌を投げつけ 全体を斬り刻み霊能の力で強攻撃を封じる,3,All,8,,10,KHiiragiSkill03,AttackSkill,726.0,3630.0,129,1.0,1.0,1.6,['Slash'],None,None,1,0,1,0,0,0,0.05,0.02,AttackUp,0.02,0.02,20,0.0,0.0,迷霧斬,扔出鐮刀，狂砍全體敵人以靈能力封印強力攻擊,柊木 梢,31B,蒼きノクターン,蒼藍夜曲,4.0,1.0,DebuffUp
柊木 梢,31B,25.0,KHiiragi,KHiiragiSkill03,ミストスラッシュ,鎌を投げつけ 全体を斬り刻み霊能の力で強攻撃を封じる,3,All,8,,10,KHiiragiSkill03_2,ImprisonRandom,0.45,0.9,129,0.0,0.0,0.0,,None,None,0,1,0,0,2,0,0.0,0.0,DebuffUp,0.02,0.02,20,0.0,0.0,迷霧斬,扔出鐮刀，狂砍全體敵人以靈能力封印強力攻擊,柊木 梢,31B,蒼きノクターン,蒼藍夜曲,4.0,1.0,DebuffUp
柊木 梢,31B,25.0,KHiiragi,KHiiragiSkill04,カースサイス,鎌を振り回して連撃さらに 2ターン厄状態にする,4,Single,4,,10,KHiiragiSkill04,AttackSkill,342.0,1710.0,117,1.0,1.0,1.0,['Slash'],None,None,1,0,1,0,0,0,0.05,0.02,AttackUp,0.02,0.02,20,0.0,0.0,詛咒之鐮,揮動鐮刀進行連擊還有，使敵人陷入災厄狀態2回合,柊木 梢,31B,終劇のナイトフォール,終劇的黃昏,4.0,1.0,DebuffUp
柊木 梢,31B,25.0,KHiiragi,KHiiragiSkill04,カースサイス,鎌を振り回して連撃さらに 2ターン厄状態にする,4,Single,4,,10,KHiiragiSkill04_2,Misfortune,2.0,0.0,0,0.0,0.0,0.0,,None,None,0,0,0,0,0,0,0.0,0.0,None,0.0,0.0,0,0.0,0.0,詛咒之鐮,揮動鐮刀進行連擊還有，使敵人陷入災厄狀態2回合,柊木 梢,31B,終劇のナイトフォール,終劇的黃昏,4.0,1.0,DebuffUp
柊木 梢,31B,25.0,KHiiragi,KHiiragiSkill05,一途なスマイル,味方単体を奮い立たせクリティカル率とクリティカルダメージを上げる,1,AllySingle,9,CriticalBuff_Up,10,KHiiragiSkill05,CriticalRateUp,0.4,0.7,232,1.0,1.0,0.0,,Default,CriticalRateUp_Count,0,1,0,0,0,0,0.03,0.02,CriticalRateUp,0.02,0.02,60,0.0,0.0,專一微笑,激勵我方單體提升暴擊率和暴擊傷害值,柊木 梢,31B,ホップ・ステップ・スリップ！,跳躍、踏步、滑倒！,4.0,1.0,CriticalRateUp
柊木 梢,31B,25.0,KHiiragi,KHiiragiSkill05,一途なスマイル,味方単体を奮い立たせクリティカル率とクリティカルダメージを上げる,1,AllySingle,9,CriticalBuff_Up,10,KHiiragiSkill05_2,CriticalDamageUp,0.3,0.0,0,1.0,1.0,0.0,,Default,CriticalDamageUp_Count,0,0,0,0,0,0,0.0,0.0,None,0.0,0.0,0,0.0,0.0,專一微笑,激勵我方單體提升暴擊率和暴擊傷害值,柊木 梢,31B,ホップ・ステップ・スリップ！,跳躍、踏步、滑倒！,4.0,1.0,CriticalRateUp
柊木 梢,31B,25.0,KHiiragi,KHiiragiSkill51,クレール・ド・リュンヌ,まばゆい月光が 奇跡を呼び起こし自身以外のSPが5上昇する,1,AllyAllWithoutSelf,13,HealSp,13,KHiiragiSkill51,HealSp,5.0,0.0,0,0.0,0.0,0.0,,None,None,0,0,0,0,0,0,0.0,0.0,None,0.0,0.0,0,0.0,0.0,月光,耀眼的月光喚來奇蹟自己以外的成員SP上升5,柊木 梢,31B,蒼きノクターン,蒼藍夜曲,4.0,1.0,DebuffUp
柊木 梢,31B,25.0,KHiiragi,KHiiragiSkill51Ev1,クレール・ド・リュンヌ+,まばゆい月光で 自身以外のSPを5上昇(SP30まで上限突破可)しスキル攻撃力を上げ さらに 全体のデバフスキル効果を上げる,1,AllyAllWithoutSelf,13,HealSp,17,KHiiragiSkill51Ev1,AttackUp,0.5,0.65,264,1.0,1.0,0.0,,Default,AttackUp_Count,0,1,0,0,0,0,0.03,0.02,BuffUp,0.04,0.04,60,0.0,0.0,月光+,以耀眼的月光使自己以外的我方成員SP上升5（可突破上限至SP30）提升技能攻擊力和我方全體的減益型減益技能效果,柊木 梢,31B,蒼きノクターン,蒼藍夜曲,4.0,1.0,DebuffUp
柊木 梢,31B,25.0,KHiiragi,KHiiragiSkill51Ev1,クレール・ド・リュンヌ+,まばゆい月光で 自身以外のSPを5上昇(SP30まで上限突破可)しスキル攻撃力を上げ さらに 全体のデバフスキル効果を上げる,1,AllyAllWithoutSelf,13,HealSp,17,KHiiragiSkill51Ev1_2,HealSp,5.0,0.0,0,0.0,0.0,0.0,,None,None,0,0,0,0,0,0,0.0,0.0,None,0.0,0.0,0,30.0,0.0,月光+,以耀眼的月光使自己以外的我方成員SP上升5（可突破上限至SP30）提升技能攻擊力和我方全體的減益型減益技能效果,柊木 梢,31B,蒼きノクターン,蒼藍夜曲,4.0,1.0,DebuffUp
柊木 梢,31B,25.0,KHiiragi,KHiiragiSkill51Ev1,クレール・ド・リュンヌ+,まばゆい月光で 自身以外のSPを5上昇(SP30まで上限突破可)しスキル攻撃力を上げ さらに 全体のデバフスキル効果を上げる,1,AllyAll,13,HealSp,17,KHiiragiSkill51Ev1_3,GiveDebuffUp,0.2,0.0,0,0.0,0.0,0.0,,Once,GiveDebuffUp_Count,0,0,0,0,0,0,0.0,0.0,None,0.0,0.0,0,0.0,0.0,月光+,以耀眼的月光使自己以外的我方成員SP上升5（可突破上限至SP30）提升技能攻擊力和我方全體的減益型減益技能效果,柊木 梢,31B,蒼きノクターン,蒼藍夜曲,4.0,1.0,DebuffUp
